,b_memory,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc2,dc_migratory,ilc3,macrophage,mast_cell,nk_cd56br,nk_ilc_precursor,progenitor
ENSG00000266472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766874,0.0,0.0
ENSG00000143384,0.0,0.1473331,0.0,0.93480086,0.9115691,0.0,0.96537066,0.7429344,1.1768574,0.9625559,0.7703719,1.2608712,0.99214715,0.6659126,0.6196204,0.0,0.72477496,0.0,0.0
ENSG00000143420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158027,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.8182527,0.0,0.0
ENSG00000197622,0.0,0.0,0.5943635,0.0,0.69776136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.0,0.0,0.0
ENSG00000159377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000143436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
ENSG00000197747,0.0,0.9009093,0.6939904,1.4579413,1.7143029,1.1846019,1.0774353,1.036459,1.590518,0.9625559,1.4539973,2.25444,1.9045106,0.6973847,2.086522,1.5426598,0.44056085,1.8611153,0.57687706
ENSG00000163191,0.0,0.72754073,0.0,0.0,0.92441803,0.0,0.0,0.0,0.9932531,0.0,0.8222566,1.0491133,1.0166813,0.0,1.4415368,1.0881758,0.0,1.0137111,0.0
ENSG00000197956,0.56590044,1.1911501,1.0850044,1.2735103,1.3267572,1.3579249,1.1631284,0.897786,1.3521957,1.4527887,1.225272,1.8759437,1.5763958,1.1964186,2.0399938,2.8010478,0.7047405,1.7822486,2.3400245
ENSG00000196154,0.0,0.36985582,0.6270128,0.5592551,2.4219022,0.88092244,0.0,0.7934249,1.0529757,0.0,0.0,0.54634744,0.0,1.1672027,0.0,1.6152606,0.24021037,0.6760327,0.0
ENSG00000143621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
ENSG00000160741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143543,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802019,0.6760327,0.0
ENSG00000177954,3.5647535,3.6904817,3.7042055,3.6937673,3.3138504,3.428801,3.452022,3.5576622,3.5865788,3.3824937,3.4651396,2.7316718,2.6636186,3.1985433,2.654904,2.5034091,3.2093568,2.8883288,2.5272353
ENSG00000143549,0.5227829,0.68801916,0.7136079,0.0,1.378923,0.0,0.72289145,0.8959243,0.88024926,1.4256247,0.74223995,0.37476036,0.43427068,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
ENSG00000160714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000160710,0.5666929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000163346,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163463,0.5227829,0.0,0.49270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047405,0.0,0.0
ENSG00000116539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120857,0.0,0.0
ENSG00000163374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.0,0.0
ENSG00000132676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000163479,0.86433625,0.7663518,0.745726,0.7908801,0.8559929,0.56597954,0.66283166,0.7796376,0.9552897,0.0,0.569645,0.0,0.0,0.0,0.0,0.0,0.8766874,0.9182804,0.0
ENSG00000160789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63181937,0.549992,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163468,0.0,0.0,0.67341626,0.0,0.3356353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505898,0.0,0.0,0.37769184,0.0,0.0
ENSG00000143321,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406571,0.0
ENSG00000143294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000027869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
ENSG00000117036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37888274,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163534,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81381834,0.8045997,0.0
ENSG00000163565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.0,0.0
ENSG00000181036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000158710,1.0921313,0.7081044,0.6063364,0.91212434,1.5708127,0.96496916,0.8459255,0.7934249,1.0281026,1.3749433,0.9474123,0.98345613,0.6068384,1.0798804,1.1066442,1.7512779,1.4170458,1.7630705,0.0
ENSG00000162734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469945,0.5816926,0.0,0.0,0.0,0.13439381,0.22380723,0.0
ENSG00000117091,0.5666929,1.0328591,1.1119415,0.87381583,1.2199459,0.0,0.68717146,0.4918733,1.0210307,1.4345471,0.0,0.0,0.0,0.62691504,0.0,0.0,0.81381834,0.8045997,0.0
ENSG00000122224,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625559,0.0,0.0,0.0,0.0,0.0,0.0,0.6763369,0.0,0.0
ENSG00000158869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26652294,0.0,0.0,0.9866804,1.494992,1.4526625,0.5610374,0.0
ENSG00000173110,2.7880054,0.7678482,0.82867515,0.0,1.0908687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659126,0.0,0.0,2.4321356,0.0,0.0
ENSG00000072694,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064903,0.0,0.0
ENSG00000198821,0.0,0.0,0.0,0.0,0.9314251,0.0,0.0,0.0,0.7933576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2973207,1.1008228,0.0
ENSG00000198771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
ENSG00000143185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9324224,2.6805978,0.0
ENSG00000143184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5673659,0.0,0.0
ENSG00000188404,0.5227829,0.7827774,1.3013867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117523,1.1887876,0.75502455,0.70155317,0.75987387,0.7753969,0.95373815,1.0354955,0.897786,0.7586122,1.4907439,1.211549,0.72308266,0.71867275,0.745026,0.5711677,0.0,0.50439006,0.8045997,0.0
ENSG00000234741,0.8775513,1.2075799,1.3132172,1.2879632,0.7783817,1.1232684,1.3068736,1.4539973,1.2911277,1.3749433,1.3998914,0.7756986,0.65768003,0.6659126,0.0,0.0,0.91064835,1.3125005,0.0
ENSG00000152061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000116161,1.1338202,0.84614694,0.732253,0.0,0.8891677,0.5633013,0.0,0.0,0.5889169,0.0,0.0,0.0,0.0,0.7423787,0.0,0.0,0.37769184,0.0,0.94037396
ENSG00000116191,1.0921313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000057252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000135837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000162783,1.9909539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46217558,0.4284507,0.0,0.0,0.0,1.190086,0.69480556,0.0
ENSG00000135821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7852997,1.5248694,0.2641797,0.69480556,0.0
ENSG00000162704,0.0,0.0,0.45394364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29137865,0.0,0.0,0.0,0.6418716,0.0,0.0
ENSG00000116667,0.0,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.6760327,0.0
ENSG00000135842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576977,0.0
ENSG00000116679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49473506,0.30843794,0.0,0.0,0.0,0.43612653,1.2446164,0.0
ENSG00000073756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085967,0.44787368,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090104,0.0,0.0,0.0,0.0,0.0,0.80773526,0.0,0.0,0.0,0.0,0.0,1.2678701,1.4962193,0.745026,0.0,0.0,0.37769184,0.69480556,0.0
ENSG00000116741,1.1184624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31113055,0.0,0.7254406,0.0,0.0,0.0,0.0,1.2339265,0.24021037,0.0,0.5698055
ENSG00000134371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000213047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000081237,1.1887876,1.4062026,1.3132172,1.4138013,1.7674038,1.7074604,1.5280445,1.5640601,1.831784,2.0215528,1.7576987,0.0,0.0,0.7423787,0.0,0.0,1.4540501,0.8127727,0.0
ENSG00000143851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
ENSG00000159346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000159388,0.5227829,1.1464005,1.3709725,0.703781,0.0,0.0,0.6646422,0.7796376,0.6952977,0.0,0.569645,0.0,0.0,1.0798804,0.0,0.0,0.84414506,0.5610374,0.0
ENSG00000182004,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503554,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069275,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178692,0.69480556,0.0
ENSG00000266094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.22380723,0.0
ENSG00000162889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667398,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162894,1.1887876,0.0,0.72005916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43612653,0.0,0.0
ENSG00000196352,0.5227829,0.0,0.68167794,0.0,0.0,0.0,0.0,1.0054405,0.0,0.0,0.845104,0.4465379,0.0,0.0,0.0,1.2265742,0.7047405,0.0,0.0
ENSG00000123689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62400776,0.30284315,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009790,0.53209877,0.0,0.66151494,0.0,0.68417394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000082512,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60822284,0.39518896,0.5505898,0.0,0.0,0.0,0.0,0.0
ENSG00000162909,0.0,0.0,0.0,0.0,0.37391704,0.0,0.0,0.0,0.0,0.0,0.0,0.5958473,0.75471246,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163041,1.2699543,1.0682788,1.2755206,0.87824315,1.2518325,1.2304056,0.98875344,0.6468981,1.3521957,0.9698353,1.1588346,1.3782282,1.4801437,1.148471,1.1296364,1.4025309,1.2166338,1.5819124,1.7388412
ENSG00000182827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
ENSG00000143761,0.0,0.0,0.0,0.28271693,0.28562698,0.79889023,0.68478465,0.6468981,0.79311025,0.0,0.7703719,0.55304766,0.39274886,0.0,0.6026256,0.0,0.94097507,0.0,0.0
ENSG00000143774,0.0,0.0,0.45394364,0.6483611,0.28562698,0.0,0.0,0.0,0.9038274,1.4527887,0.0,0.7592809,0.5164491,0.0,0.71161467,0.0,0.0,0.69480556,0.0
ENSG00000168159,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
ENSG00000173726,0.50694203,0.0,0.0,0.7005677,0.28562698,0.6243853,0.0,0.0,0.37237322,0.0,0.8771565,0.0,0.0,0.0,0.0,0.0,0.76805806,0.0,1.6281774
ENSG00000054267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825272,0.5889169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265076,0.0,0.0
ENSG00000143669,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
ENSG00000077585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152656,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24244195,0.27010575,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153187,1.4892064,0.9653547,1.045009,0.87381583,0.81021416,1.0950956,0.8618614,0.6661341,0.9932531,0.0,0.99407816,0.7639784,0.5460652,1.4291006,0.71290374,1.1941102,0.96426654,0.8045997,0.0
ENSG00000143727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94037396
ENSG00000171863,2.1885738,2.551517,2.5318382,2.5665662,2.590514,2.526262,2.4118428,2.4764209,2.4736004,2.8215148,2.4668672,2.1574776,2.0457604,2.2631652,1.8932612,2.543849,2.362299,2.4533029,2.6429565
ENSG00000115738,0.0,0.0,0.0,0.0,0.36212605,0.0,0.0,0.0,0.8069761,0.72557294,0.6900338,0.661487,2.0634656,0.96910197,0.0,0.0,0.8522137,0.0,0.0
ENSG00000134308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918733,0.8977362,0.0,0.0,0.0,0.30843794,0.62691504,0.0,0.0,0.0,0.6760327,0.0
ENSG00000115758,0.5227829,0.0,0.0,0.0,0.3356353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.0,0.0,0.0
ENSG00000197872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429036,0.8878158,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000068697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907186,0.42191574,0.0,0.0,1.5830278,0.0,0.5610374,1.1950641
ENSG00000055917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000143878,1.3986466,0.0,0.0,0.0,1.5119224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505898,0.0,0.0,0.8763088,0.0,0.0
ENSG00000115128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.94037396
ENSG00000198399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000084754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000228474,0.56590044,1.0008411,1.1343364,0.88452214,0.9487947,0.86760026,0.807984,0.7934249,1.0318954,0.9698353,0.9099852,0.6647296,0.44787368,0.90363145,0.6018034,1.8875203,1.0568343,0.0,1.737447
ENSG00000138085,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917937,0.97393084,0.0,0.0,0.0,0.43612653,0.406571,0.0
ENSG00000119801,0.86433625,0.0,0.0,0.0,0.0,0.0,0.0,0.8003502,0.64560705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213626,0.0,0.0,0.6063364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83791345,0.0,0.0
ENSG00000115816,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163171,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2219954,0.0,0.0,1.7388412
ENSG00000115875,0.9261847,1.0276488,1.1099687,1.0451529,1.0137901,1.0658709,1.0665145,0.7934249,0.9043945,0.9072202,1.1892972,0.0,0.0,0.67913127,0.0,0.0,1.3302906,0.8127727,0.0
ENSG00000143924,0.56590044,0.0,0.0,0.6306507,0.0,0.0,0.90468806,0.0,0.0,0.0,0.8369829,0.0,0.0,0.0,0.0,0.0,0.57052034,0.0,0.0
ENSG00000152518,1.1184624,1.1025509,1.0438602,1.638752,0.99981976,1.0405724,1.7709666,1.5640601,1.6776404,1.0177662,2.4667454,0.0,0.0,1.6270698,0.0,0.0,0.72477496,0.406571,0.0
ENSG00000119729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.0,0.0
ENSG00000119878,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143933,0.56590044,0.7894669,0.6931472,0.53258747,0.93594575,0.91926056,0.8951007,0.81206816,0.6814301,0.9072202,0.9262956,0.0,0.0,0.90363145,0.0,0.0,1.0043943,0.6760327,0.0
ENSG00000115310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000143947,3.1727426,3.3054314,3.395439,3.1759372,3.026258,3.0344949,3.076837,3.2408483,3.1819305,3.1408362,3.072993,2.31744,2.41087,2.9157245,2.2417252,3.3576293,2.71726,2.679463,3.222579
ENSG00000162924,1.0921313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649204,0.72557294,0.0,2.0060773,2.3797207,0.0,1.1204073,0.30225897,0.8479291,0.8045997,0.0
ENSG00000115484,0.0,0.53191596,0.6063364,0.0,0.3356353,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.8182527,0.69480556,0.0
ENSG00000169764,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197329,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711213,1.1205803,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119844,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138071,0.5227829,0.0,0.0,0.0,0.7360431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66596663,0.69480556,0.0
ENSG00000198369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5878294,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115956,0.0,0.0,0.0,0.0,0.7783817,0.0,0.0,0.0,0.0,0.0,0.0,0.47101927,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
ENSG00000163219,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58665574,0.42641988,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169564,0.56590044,1.2899141,1.2343394,1.1794469,1.4482002,1.3900054,1.3516799,1.4924566,1.3686562,1.4256247,1.3180183,1.4081854,1.138542,1.3103555,1.072105,1.4364734,1.2917213,1.6239676,0.0
ENSG00000143977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000124357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000144048,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
ENSG00000114978,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.32749718,0.0,0.0
ENSG00000065911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44787368,0.0,0.0,0.0,0.0,0.406571,0.0
ENSG00000115275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.0
ENSG00000115307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000115317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000159399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37315854,0.0,0.0,1.0022783,0.0,0.0,0.0,0.0
ENSG00000034510,1.4901028,2.6579802,2.956371,2.3879654,2.8329394,2.3883257,2.042882,2.279105,2.7189915,2.285951,1.6592904,2.419629,2.2322657,2.0416393,2.5004206,1.832974,2.8003647,2.4453733,1.4040587
ENSG00000176407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.29216257,0.0,0.0,0.0,0.0,0.0,0.0
