,B cell,B cell (Plasmocyte),Basal cell,CB CD34+,Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Enterocyte,Enterocyte progenitor,Epithelial cell,Epithelial cell (intermediated),Fetal Neuron,Fetal endocrine cell,Fetal enterocyte,Fetal epithelial progenitor,Fetal mesenchymal progenitor,Fetal neuron,Fetal stromal cell,Fibroblast,Gastric chief cell,Gastric endocrine cell,Goblet cell,Hepatocyte/Endodermal cell,M2 Macrophage,Macrophage,Mast cell,Monocyte,Neutrophil,Primordial germ cell,Smooth muscle cell,Stratified epithelial cell,Stromal cell,T cell
ENSG00000198961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211895,0.0,6.8801665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087086,0.0,0.0,0.0,0.0,4.3208537,0.0,0.0,0.0,0.0,0.0,0.0,4.3900914,0.0,3.7959945,0.0,0.0,3.3436532,0.0,0.0,3.8113432,0.0,0.0,0.0,0.0,5.63675,4.5684023,0.0,4.641469,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189334,0.0,0.0,2.1845264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3340514,0.0,0.0,0.0
ENSG00000151729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7588704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196262,0.0,0.0,2.6898847,1.6824907,2.1818,0.0,0.0,0.0,0.0,0.0,0.0,1.0681626,0.0,0.0,0.0,0.0,0.0,3.3248663,0.0,1.9527123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106609,0.0,0.0
ENSG00000115738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351198,0.0,2.2962236,0.0,0.0,0.0,0.0,0.0,0.0,2.552324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158869,0.0,0.0,0.0,0.0,2.2097764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.363922,2.6220064,0.0,3.0159297,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2799878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6837065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4606495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571463,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2018623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2472196,0.0,0.0,0.0,0.0,0.0,3.1220112,0.0,0.0,0.0,0.0
ENSG00000109971,0.0,0.0,0.0,3.4934108,0.0,3.195381,0.0,0.0,0.0,0.0,0.0,1.3804736,0.0,0.0,0.0,0.0,0.0,2.863333,2.7093136,3.1355898,0.0,3.105571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9571365,2.5719965,0.0
ENSG00000233927,3.1775749,0.0,2.9656715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.338264,0.0,2.8050542,0.0,0.0,0.0,1.821102,0.0,0.0,2.0288086,2.6738229,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8728182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4455945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8923573,0.0,0.0,0.0,0.0,0.0
ENSG00000123610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010868,0.0,0.0,0.0,0.0,0.0
ENSG00000169567,0.0,0.0,2.1549926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5682788,0.0,0.0,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169429,0.0,0.0,0.0,0.0,2.6700654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0040884,0.0,0.0,4.6764016,0.0,0.0,0.0,0.0,0.0
ENSG00000169508,0.0,0.0,0.0,0.0,3.2181082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6123241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124614,0.0,0.0,2.3055155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6738229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200044,2.442244,0.0
ENSG00000111640,0.0,0.0,2.9775345,3.7678266,2.703219,2.7686205,2.5653186,0.0,2.952241,3.033165,3.0732274,2.654408,0.0,0.0,0.0,0.0,3.3436532,3.3510628,0.0,2.3519182,0.0,0.0,0.0,0.0,2.9656434,2.206164,0.0,3.0834575,3.2898855,3.5232596,3.0774934,2.4024937,0.0,3.083438
ENSG00000164687,0.0,0.0,3.0445225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4817677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0974605,0.0,0.0,0.0,0.0,0.0
ENSG00000105835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5625339,3.5409834,0.0,0.0,0.0,0.0,0.0
ENSG00000134590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9244494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104904,3.126168,0.0,0.0,3.4492388,2.2882318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4298632,0.0,2.00871,0.0,0.0,0.0,0.0,0.0,2.482481,0.0,2.9373171,3.1536555,0.0,0.0,0.0,0.0,0.0
ENSG00000169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5900636,0.0,0.0,0.0,0.0,0.0,0.0,3.232025,3.0256717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114942,0.0,0.0,2.5990324,3.1934648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681626,0.0,0.0,0.0,0.0,3.2158089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2066689,0.0,1.6056089,0.0,0.0
ENSG00000198258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1961586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2500463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105974,0.0,0.0,0.0,0.0,0.0,1.9260334,2.4116445,0.0,0.0,0.0,0.0,1.3804736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0177774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,3.3622885,0.0,2.729593,3.7662802,2.7820148,0.0,2.5866365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1651661,0.0,2.6009555,0.0,3.0256717,0.0,0.0,1.6125202,0.0,2.9990163,2.835783,0.0,0.0,2.5642111,2.6587243,0.0,2.9539628
ENSG00000010404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9864087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6980278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7970657,0.0,0.0,0.0,0.0,2.0869312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3804736,2.910235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5217385,0.0,0.0
ENSG00000088986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5682788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108654,0.0,0.0,0.0,0.0,0.0,0.0,2.6675632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821102,0.0,3.020092,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,2.8392575,0.0,2.9466681,1.5558507,2.2767787,0.0,2.5946257,2.4504204,0.0,0.0,0.0,0.0,0.0,2.4562507,0.0,0.0,0.0,0.0,0.0,2.4910707,0.0,2.7444491,2.5359092,0.0,1.5527855,0.0,0.0,2.617045,0.0,3.5232596,0.0,2.9262805,0.0,0.0
ENSG00000234741,0.0,0.0,2.2410069,1.5558507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792878,0.0,0.0,0.0,0.0
ENSG00000182774,2.9352024,0.0,3.2824523,3.2127342,2.2373242,0.0,0.0,0.0,0.0,0.0,0.0,2.338264,0.0,2.4226196,0.0,0.0,0.0,2.2335923,0.0,0.0,2.5832353,3.4049265,3.0163913,0.0,0.0,0.0,0.0,0.0,0.0,3.2066689,0.0,0.0,0.0,0.0
ENSG00000172137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4953446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196230,0.0,0.0,0.0,3.3842509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147403,3.1753745,2.6321208,3.5293984,0.0,2.956552,0.0,0.0,0.0,0.0,0.0,0.0,3.4441214,0.0,3.1642337,0.0,0.0,0.0,1.3684144,0.0,0.0,2.6864786,2.9713638,3.0854278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6613493,0.0,2.9801917
ENSG00000127022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6084787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5642111,0.0,0.0,0.0,0.0,0.0
ENSG00000059804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3253832,0.0,0.0,0.0,0.0,0.0
ENSG00000138326,0.0,0.0,3.3012743,0.0,2.7006161,0.0,0.0,0.0,2.2287705,1.8936149,0.0,2.7979116,0.0,2.4635904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0256717,2.9251318,0.0,0.0,0.0,0.0,0.0,0.0,3.5232596,0.0,2.638431,0.0,0.0
ENSG00000188846,2.1782517,0.0,3.0069,1.7017602,2.0580401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0177073,0.0,0.0,3.2158089,2.4611359,0.0,2.2236097,0.0,3.4049265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87011,0.0,0.0
ENSG00000182326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4303355,0.0,0.0,0.0,3.5847023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9678564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8805568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6738229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9244494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8498801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7145486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6738229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6551285,3.1688046,0.0,0.0,0.0,0.0,0.0
ENSG00000132718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9864087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136942,3.083438,0.0,3.2521067,1.6824907,2.7032113,0.0,2.8277087,2.8339665,0.0,0.0,0.0,0.0,0.0,2.0174258,0.0,0.0,0.0,2.5418186,0.0,2.4961646,0.0,2.7444491,2.4567358,0.0,0.0,0.0,2.924298,0.0,0.0,3.2066689,0.0,2.760254,0.0,2.7282548
ENSG00000213088,0.0,0.0,0.0,0.0,0.0,0.0,3.2078066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166441,0.0,0.0,3.8547344,0.0,2.5565016,0.0,0.0,0.0,0.0,0.0,0.0,3.6716146,0.0,3.1606581,0.0,0.0,0.0,0.0,0.0,0.0,2.573111,2.7444491,3.3397079,0.0,0.0,0.0,0.0,0.0,0.0,3.5232596,0.0,0.0,0.0,0.0
ENSG00000164733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5663137,0.0,0.0,0.0,0.0,0.0,1.9056978,0.0,0.0,0.0,0.0,0.0,0.0,4.5755186,3.1552668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7309332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6505752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096384,0.0,0.0,0.0,0.0,0.0,2.2285326,0.0,0.0,0.0,0.0,0.0,3.2238479,0.0,2.1817422,0.0,0.0,0.0,3.0053785,1.3362837,0.0,0.0,0.0,1.8998736,0.0,0.0,0.0,0.0,0.0,0.0,3.5232596,0.0,0.0,2.5692062,0.0
ENSG00000119888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7547243,0.0,3.3421106,0.0,0.0,2.6426659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2531729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6123241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198918,3.1931264,0.0,3.3909588,0.0,2.2724595,0.0,0.0,0.0,0.0,0.0,0.0,1.5764701,0.0,2.5152836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7282548,0.0,2.8031545,0.0,0.0,0.0,0.0,3.2066689,0.0,1.848487,0.0,2.9385843
ENSG00000171747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7499142,2.5620005,3.6209931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6084787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9218001,0.0,0.0,0.0,0.0,0.0
